cid	is_parent	name	parent_cid	
50019361	true	机房布线	50018264
50019494	true	视频监控	50018264
50019510	true	语音视频	50018264
110809	false	其它网络相关	50018264
50019812	true	路由器\/猫\/网卡配件	50018264
50020174	false	数码线材	50018264
50020262	false	电力猫	50018264
50118013	false	无线高清	50018264
50018326	true	苹果专用配件	50008090
50024094	true	手机配件	50008090
50024095	true	笔记本电脑配件	50008090
50024096	true	数码相机配件	50008090
50024097	true	单反\/单电相机配件	50008090
50024098	true	平板电脑配件	50008090
50005051	true	MP3\/MP4配件	50008090
50020180	true	电子书配件	50008090
50024104	true	电教产品配件	50008090
50024103	false	摄像机配件	50008090
50011826	true	家电影音周边配件	50008090
50024099	true	电子元器件市场	50008090
50018909	true	USB电脑周边	50008090
50024101	true	数码包\/收纳\/整理	50008090
111703	false	3G无线上网卡设备	50008090
50009211	false	移动电源	50008090
50005050	false	蓝牙耳机	50008090
50008482	false	数码相框	50008090
50003312	true	干电池\/充电电池\/套装	50008090
50024109	true	数码周边	50008090
50050622	true	胶片相机配件	50008090
50012165	false	U盘	50012164
50012166	false	闪存卡	50012164
50012167	false	记忆棒	50012164
110507	false	移动硬盘	50012164
50012601	true	打印机配件	50007218
110514	false	打印机	50007218
111219	false	投影机	50007218
50021132	true	绳索\/扎带\/办公线材	50007218
110501	false	扫描仪	50007218
211710	false	碎纸机	50007218
111201	false	复合复印机	50007218
50010757	true	其它办公设备	50007218
50001718	false	保险箱	50007218
50008551	true	传真\/通信设备	50007218
50008352	true	投影机配件	50007218
50012600	false	办公设备配件及相关服务	50007218
111409	true	其它耗材	50007218
140117	false	胶卷	50007218
50019240	false	墨水	50007218
50019250	true	办公用纸	50007218
50021133	true	胶带	50007218
50024248	true	墨粉硒鼓耗材类	50007218
50024253	true	磁盘刻录存储类	50007218
50024258	true	多功能一体机及配件	50007218
50024300	true	条码扫描\/采集器材	50007218
50024346	true	点\/验钞\/收款机及配件	50007218
50024369	true	包装设备\/标牌及耗材	50007218
50024389	true	服务类	50007218
50024394	true	门禁考勤器材	50007218
50024400	true	其它办公设备配件	50007218
50008870	false	电子辞典\/学习机	50018004
50022538	false	点读机	50018004
50022537	false	点读笔	50018004
50010731	false	电子阅览器\/电纸书	50018004
50012716	true	笔类\/书写工具	50018004
50012676	true	纸张本册	50018004
50005757	true	日常学习用品	50018004
50005730	true	胶粘用品	50018004
50005736	true	装订用品	50018004
50005747	true	裁剪用品	50018004
211708	false	计算器	50018004
50016353	true	印刷制品	50018004
50012645	true	收纳\/陈列用品	50018004
50005752	true	教学演示\/展示告示用品	50018004
50005756	true	绘图测量用品	50018004
50013477	true	财会用品	50018004
211707	false	其它文化用品	50018004
50024641	true	画具\/画材\/书法用品	50018004
50017905	false	游戏掌机\/PSP\/NDSL	20
50017906	false	家用游戏机\/PS3\/Wii\/XBOX	20
50012068	false	游戏手柄	20
50012834	true	游戏软件	20
50012079	false	方向盘	20
50012080	false	摇杆	20
50012160	true	PSP专用配件	20
50012161	true	WII专用配件\/周边	20
50012162	true	PS2\/PS3专用配件（包含PS1)	20
50012163	true	NDSI\/NDSL专用配件	20
50018082	true	XBOX专用配件	20
50018224	true	世嘉 DC\/MD\/SS\/SEGA 专用配件	20
50018225	true	任天堂NGC\/FC\/N64\/SFC 专用配件	20
50018230	true	任天堂掌机配件	20
50025710	true	PSV专用配件	20
50012136	true	电视机	50022703
50001813	false	家庭影院	50022703
50003881	false	冰箱	50022703
50015558	true	冷柜\/便携冷热箱	50022703
50015563	false	酒柜	50022703
350301	false	洗衣机	50022703
350401	false	空调	50022703
350511	false	油烟机	50022703
50015382	false	燃气灶	50022703
350503	false	消毒柜	50022703
50018263	false	烟灶消套装	50022703
50022734	true	大家电配件	50022703
1205	false	耳机\/耳麦	50011972
50012142	true	Hifi音箱\/功放\/器材	50011972
50020192	true	舞台设备	50011972
121616	false	组合\/迷你\/卡通音响	50011972
50005174	false	硬盘播放器	50011972
50005009	false	影碟机\/DVD\/蓝光\/VCD\/高清	50011972
50011973	false	CD机\/卡座\/黑胶音源	50011972
50003318	false	麦克风\/话筒	50011972
50012067	true	随身听\/便携视听\/收音	50011972
50012148	false	工程解决方案	50011972
50012149	true	扩音器\/录像机\/世嘉	50011972
50012934	false	其他音箱	50011972
50011866	true	影音家电配件	50011972
350402	false	空气净化\/氧吧	50012100
350407	false	加湿器	50012100
50017072	false	抽湿器\/除湿器	50012100
350404	false	暖风机\/取暖器	50012100
50000360	false	电热毯	50012100
50017589	false	空调扇	50012100
50008557	false	电风扇	50012100
50018327	false	吊扇	50012100
50013195	false	挂烫机	50012100
50012101	false	干衣机	50012100
50008552	false	电熨斗	50012100
50008553	false	蒸汽刷\/干洗刷	50012100
350310	false	毛球修剪器	50012100
